distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_awg_isolation_db,params_channel_total_loss_db,params_raman_dark_rate_hz
100.0,False,10000,bb84-decoy,BB84DecoyProtocol,2,0,0.0,37567.859761,0.0,0.0,0.84188612,0,2,0,0.0003335557,0.0,0.0,0.0,0.0,0.0,0,1,23.0,0.005011872336,ZERO_KEY,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-11.0,1e-09,awg,3.0,25.0,23.0,18960.697476276808
110.0,False,10000,bb84-decoy,BB84DecoyProtocol,0,0,0.0,23708.647785,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.0,0.00316227766,ZERO_KEY,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-9.0,1e-09,awg,3.0,25.0,25.0,30162.697581074615
0.0,False,10000,bb84-decoy,BB84DecoyProtocol,122,0,0.0,3557725.013387,0.0,0.0,0.02978416,0,60,62,0.0201477502,0.000984252,0.0,0.0,0.0,0.0,0,12,3.0,0.501187233627,ZERO_KEY,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-31.0,1e-09,awg,3.0,25.0,0.0,0.0
10.0,False,10000,bb84-decoy,BB84DecoyProtocol,72,0,0.0,2290083.617215,0.0,0.0,0.04994408,0,37,35,0.0108552632,0.0029985007,0.0,0.0,0.0,0.0,0,7,5.0,0.316227766017,ZERO_KEY,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-29.0,1e-09,awg,3.0,25.0,5.0,112.02056634159574
40.0,False,10000,bb84-decoy,BB84DecoyProtocol,22,0,0.0,590467.060205,0.0,0.0,0.15437251,0,16,6,0.0033288948,0.0010095911,0.0,0.0,0.0,0.0,0,2,11.0,0.079432823472,ZERO_KEY,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-23.0,1e-09,awg,3.0,25.0,11.0,1016.9031476150267
50.0,False,10000,bb84-decoy,BB84DecoyProtocol,8,0,0.0,373782.252464,0.0,0.0,0.36941665,0,6,2,0.0013357823,0.0,0.0,0.0,0.0,0.0,0,1,13.0,0.050118723363,ZERO_KEY,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-21.0,1e-09,awg,3.0,25.0,13.0,1723.7021064838957
20.0,False,100000,bb84-decoy,BB84DecoyProtocol,485,0,0.0,1463555.003808,0.0,0.0,0.00757709,0,242,243,0.0076715633,0.0013421484,0.0,0.0,0.0,0.0,0,48,7.0,0.199526231497,ZERO_KEY,0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-27.0,1e-09,awg,3.0,25.0,7.0,289.56086537427717
30.0,False,100000,bb84-decoy,BB84DecoyProtocol,292,0,0.0,930998.233977,0.0,0.0,0.01255369,0,141,151,0.0045144462,0.0010997251,0.0,0.0,0.0,0.0,0,29,9.0,0.125892541179,ZERO_KEY,0.0287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-25.0,1e-09,awg,3.0,25.0,9.0,570.9429427219285
40.0,False,100000,bb84-decoy,BB84DecoyProtocol,190,0,0.0,590467.060205,0.0,0.0,0.01922789,0,105,85,0.0030056105,0.0005019072,0.0,0.0,0.0,0.0,0,19,11.0,0.079432823472,ZERO_KEY,0.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-23.0,1e-09,awg,3.0,25.0,11.0,1016.9031476150267
50.0,False,100000,bb84-decoy,BB84DecoyProtocol,122,0,0.0,373782.252464,0.0,0.0,0.02978416,0,65,57,0.0019347199,0.0002989239,0.0,0.0,0.0,0.0,0,12,13.0,0.050118723363,ZERO_KEY,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-21.0,1e-09,awg,3.0,25.0,13.0,1723.7021064838957
0.0,False,100000,bb84-decoy,BB84DecoyProtocol,1217,0,0.0,3557725.013387,0.0,0.0,0.00302654,0,614,603,0.0189948226,0.0038379962,0.0,0.0,0.0,0.0,0,122,3.0,0.501187233627,ZERO_KEY,0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-31.0,1e-09,awg,3.0,25.0,0.0,0.0
10.0,False,100000,bb84-decoy,BB84DecoyProtocol,753,0,0.0,2290083.617215,0.0,0.0,0.00488693,0,372,381,0.0117688243,0.0023430879,0.0,0.0,0.0,0.0,0,75,5.0,0.316227766017,ZERO_KEY,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-29.0,1e-09,awg,3.0,25.0,5.0,112.02056634159574
60.0,False,100000,bb84-decoy,BB84DecoyProtocol,79,0,0.0,236329.900769,0.0,0.0,0.04562125,0,39,40,0.0012493545,0.0001995908,0.0,0.0,0.0,0.0,0,8,15.0,0.031622776602,ZERO_KEY,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-19.0,1e-09,awg,3.0,25.0,15.0,2843.9026308600014
70.0,False,100000,bb84-decoy,BB84DecoyProtocol,43,0,0.0,149309.481424,0.0,0.0,0.08221112,0,19,24,0.000653135,0.0001995112,0.0,0.0,0.0,0.0,0,4,17.0,0.01995262315,ZERO_KEY,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-17.0,1e-09,awg,3.0,25.0,17.0,4619.300482162286
120.0,False,100000,bb84-decoy,BB84DecoyProtocol,4,0,0.0,14961.109045,0.0,0.0,0.60236464,0,2,2,6.67301e-05,0.0,0.0,0.0,0.0,0.0,0,1,27.0,0.001995262315,ZERO_KEY,0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-7.0,1e-09,awg,3.0,25.0,27.0,47916.670955149544
130.0,False,100000,bb84-decoy,BB84DecoyProtocol,2,0,0.0,9440.603514,0.0,0.0,0.84188612,0,1,1,1.66683e-05,4.97018e-05,0.0,0.0,0.0,0.0,0,1,29.0,0.001258925412,ZERO_KEY,0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-5.0,1e-09,awg,3.0,25.0,29.0,76054.82216088995
140.0,False,100000,bb84-decoy,BB84DecoyProtocol,2,0,0.0,5956.929435,0.0,0.0,0.84188612,0,1,1,3.32392e-05,0.0,0.0,0.0,0.0,0.0,0,1,31.0,0.000794328235,ZERO_KEY,0.0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-3.0,1e-09,awg,3.0,25.0,31.0,120650.78612134358
150.0,False,100000,bb84-decoy,BB84DecoyProtocol,0,0,0.0,3758.692323,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,0.000501187234,ZERO_KEY,0.0439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-1.0,1e-09,awg,3.0,25.0,33.0,191330.62547954297
100.0,False,100000,bb84-decoy,BB84DecoyProtocol,11,0,0.0,37567.859761,0.0,0.0,0.28491415,0,3,8,0.0001838266,0.0,0.0,0.0,0.0,0.0,0,1,23.0,0.005011872336,ZERO_KEY,0.0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-11.0,1e-09,awg,3.0,25.0,23.0,18960.697476276808
110.0,False,100000,bb84-decoy,BB84DecoyProtocol,7,0,0.0,23708.647785,0.0,0.0,0.4096164,0,4,3,9.99117e-05,4.97934e-05,0.0,0.0,0.0,0.0,0,1,25.0,0.00316227766,ZERO_KEY,0.0539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-9.0,1e-09,awg,3.0,25.0,25.0,30162.697581074615
80.0,False,100000,bb84-decoy,BB84DecoyProtocol,30,0,0.0,94285.859175,0.0,0.0,0.11570331,0,18,12,0.0004821521,4.99451e-05,0.0,0.0,0.0,0.0,0,3,19.0,0.012589254118,ZERO_KEY,0.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-15.0,1e-09,awg,3.0,25.0,19.0,7433.116116629589
