distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_channel_total_loss_db,params_raman_dark_rate_hz,sweep_source_intended_proof
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,317699,0,0.0,,0.0,0.0,1.161e-05,0,158979,158720,0.0430123964,0.0110790642,0.0,0.0,0.0,0.0,0,31770,0.0,1.0,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635666,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,0.0,0.0,WANG_2005
10.0,False,10000000,bb84-decoy,BB84DecoyProtocol,199410,0,0.0,,0.0,0.0,1.85e-05,0,99707,99703,0.0275038674,0.0046394455,0.0,0.0,0.0,0.0,0,19941,2.0,0.63095734448,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399792,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.1,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,2.0,0.0,WANG_2005
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,6701,631,6.31e-05,,0.01193852,0.00904025,0.01483678,80,3277,3424,0.0011103163,0.0002961725,4e-07,0.01211526,0.00844595,1.0,1,670,16.0,0.025118864315,OK,10.0484,0,0,0,0,0,0,1,0,0,0,0,0,888,436,436,0,6605,10,0,0,0,0,0,2,0,1,13310,0,False,False,0,"{""afterpulse_total_count"": 10, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,16.0,0.0,MA_2005
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,4211,0,0.0,,0.0097364,0.00628723,0.01318557,41,2107,2104,0.0007001085,0.0001810704,0.0,0.00987269,0.00828729,0.0,1,421,18.0,0.015848931925,ZERO_KEY,9.2922,0,0,0,0,0,0,1,0,0,0,0,0,556,274,274,0,4205,4,0,0,0,0,0,2,0,1,8393,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,18.0,0.0,MA_2005
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,20917,0,0.0,,0.0,0.0,0.00017634,0,10395,10522,0.0028366836,0.0007000677,0.0,0.0,0.0,0.0,0,2092,12.0,0.063095734448,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41768,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,12.0,0.0,WANG_2005
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,13193,0,0.0,,0.0,0.0,0.00027957,0,6478,6715,0.0017903191,0.0004389048,0.0,0.0,0.0,0.0,0,1319,14.0,0.039810717055,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26413,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,14.0,0.0,WANG_2005
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1100,0,0.0,,0.00818182,0.00088904,0.01547459,9,551,549,0.0001822567,4.89564e-05,0.0,0.00798403,0.01020408,0.0,1,110,24.0,0.003981071706,ZERO_KEY,10.326,0,0,0,0,0,0,1,0,0,0,0,0,129,63,63,0,1038,3,0,0,0,0,0,1,0,1,2177,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,24.0,0.0,MA_2005
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,666,0,0.0,,0.00600601,0.0,0.01530583,4,323,343,0.0001114573,2.65062e-05,0.0,0.00652529,0.0,0.0,1,67,26.0,0.002511886432,ZERO_KEY,9.7668,0,0,0,0,0,0,1,0,0,0,0,0,89,49,49,0,668,3,0,0,0,0,0,0,0,1,1372,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,26.0,0.0,MA_2005
80.0,False,10000000,bb84-decoy,BB84DecoyProtocol,8239,0,0.0,,0.0,0.0,0.00044763,0,4190,4049,0.0011192404,0.0002698244,0.0,0.0,0.0,0.0,0,824,16.0,0.025118864315,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16616,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,16.0,0.0,WANG_2005
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,5233,0,0.0,,0.0,0.0,0.00070468,0,2611,2622,0.0007095024,0.0001785196,0.0,0.0,0.0,0.0,0,523,18.0,0.015848931925,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,8.7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10509,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,18.0,0.0,WANG_2005
100.0,False,10000000,bb84-decoy,BB84DecoyProtocol,3310,0,0.0,,0.0,0.0,0.00111384,0,1620,1690,0.0004506308,0.0001039199,0.0,0.0,0.0,0.0,0,331,20.0,0.01,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,4.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6566,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,20.0,0.0,WANG_2005
110.0,False,10000000,bb84-decoy,BB84DecoyProtocol,2055,0,0.0,,0.0,0.0,0.00179346,0,1011,1044,0.00027631,8.06675e-05,0.0,0.0,0.0,0.0,0,206,22.0,0.006309573445,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,22.0,0.0,WANG_2005
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1272,0,0.0,,0.0,0.0,0.00289586,0,652,620,0.0001706545,5.1332e-05,0.0,0.0,0.0,0.0,0,127,24.0,0.003981071706,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,4.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,24.0,0.0,WANG_2005
130.0,False,10000000,bb84-decoy,BB84DecoyProtocol,891,0,0.0,,0.0,0.0,0.0041316,0,441,450,0.0001214004,2.73304e-05,0.0,0.0,0.0,0.0,0,89,26.0,0.002511886432,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,26.0,0.0,WANG_2005
140.0,False,10000000,bb84-decoy,BB84DecoyProtocol,514,0,0.0,,0.0,0.0,0.00715112,0,262,252,7.00097e-05,1.59952e-05,0.0,0.0,0.0,0.0,0,51,28.0,0.001584893192,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,28.0,0.0,WANG_2005
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,346,0,0.0,,0.0,0.0,0.01060487,0,165,181,4.75658e-05,8.6733e-06,0.0,0.0,0.0,0.0,0,35,30.0,0.001,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,30.0,0.0,WANG_2005
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,317753,0,0.0,,0.01029101,0.00993403,0.01064799,3270,159221,158532,0.0429854937,0.0112014967,2.33127e-05,0.01019133,0.01108727,0.48571429,1,31775,0.0,1.0,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,6.0431,575,295,280,0,0,0,1,0,0,0,0,0,44112,22123,22123,0,317827,604,0,0,0,0,0,5264,0,1,636606,0,False,False,0,"{""afterpulse_total_count"": 604, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,0.0,0.0,WANG_2005
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,200176,0,0.0,,0.01010111,0.0096534,0.01054883,2022,100120,100056,0.0275440883,0.004893253,1.26709e-05,0.00999398,0.01117014,0.68421053,1,20018,2.0,0.63095734448,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.4768,227,129,98,0,0,0,1,0,0,0,0,0,27406,13588,13588,0,201131,408,0,0,0,0,0,2060,0,1,400869,0,False,False,0,"{""afterpulse_total_count"": 408, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.1,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,2.0,0.0,WANG_2005
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,52131,0,0.0,,0.01041607,0.00950715,0.01132499,543,26024,26107,0.0070731923,0.0017473298,3.9969e-06,0.0103022,0.01144601,0.5,1,5213,8.0,0.158489319246,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.5334,9,2,7,0,0,0,1,0,0,0,0,0,7058,3490,3490,0,52157,99,0,0,0,0,0,192,0,1,104396,0,False,False,0,"{""afterpulse_total_count"": 99, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,8.0,0.0,WANG_2005
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,33007,0,0.0,,0.00945254,0.00834917,0.01055591,312,16479,16528,0.0044666524,0.0011640249,6.663e-07,0.00921335,0.01373784,0.0,1,3301,10.0,0.1,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.3942,7,5,2,0,0,0,1,0,0,0,0,0,4351,2120,2120,0,32911,62,0,0,0,0,0,81,0,1,66115,0,False,False,0,"{""afterpulse_total_count"": 62, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,10.0,0.0,WANG_2005
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,129574,0,0.0,,0.01062713,0.01005387,0.01120039,1377,64753,64821,0.0175718567,0.0043600129,9.3436e-06,0.01066528,0.00901589,0.42857143,1,12957,4.0,0.398107170553,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,6.4923,89,49,40,0,0,0,1,0,0,0,0,0,17692,8847,8847,0,129639,236,0,0,0,0,0,930,0,1,259875,0,False,False,0,"{""afterpulse_total_count"": 236, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,4.0,0.0,WANG_2005
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,82467,0,0.0,,0.01044054,0.00972325,0.01115783,861,41272,41195,0.0111735291,0.0028232426,7.9943e-06,0.01049523,0.00803973,0.5,1,8247,6.0,0.251188643151,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,8.2885,38,21,17,0,0,0,1,0,0,0,0,0,11079,5596,5596,0,82357,131,0,0,0,0,0,385,0,1,165077,0,False,False,0,"{""afterpulse_total_count"": 131, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,6.0,0.0,WANG_2005
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,20940,0,0.0,,0.01112703,0.00961247,0.01264159,233,10521,10419,0.0028424129,0.0006903129,0.0,0.01140417,0.0057971,0.0,1,2094,12.0,0.063095734448,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.2582,4,1,3,0,0,0,1,0,0,0,0,0,2735,1361,1361,0,20778,45,0,0,0,0,0,42,0,1,41631,0,False,False,0,"{""afterpulse_total_count"": 45, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,12.0,0.0,WANG_2005
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,13181,0,0.0,,0.00910401,0.00733157,0.01087645,120,6574,6607,0.0017919593,0.0004259131,0.0,0.00932866,0.00469484,0.0,1,1318,14.0,0.039810717055,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,8.4764,2,1,1,0,0,0,1,0,0,0,0,0,1715,866,866,0,13300,30,0,0,0,0,0,12,0,1,26441,0,False,False,0,"{""afterpulse_total_count"": 30, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,14.0,0.0,WANG_2005
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3370,0,0.0,,0.01097923,0.00685651,0.01510195,37,1664,1706,0.0004571852,0.0001132793,0.0,0.01125,0.00588235,0.0,1,337,20.0,0.01,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.1638,0,0,0,0,0,0,1,0,0,0,0,0,461,239,239,0,3421,10,0,0,0,0,0,1,0,1,6824,0,False,False,0,"{""afterpulse_total_count"": 10, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,20.0,0.0,WANG_2005
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,2123,0,0.0,,0.00989166,0.00470242,0.0150809,21,1044,1079,0.0002890654,6.60344e-05,0.0,0.00988142,0.01010101,0.0,1,212,22.0,0.006309573445,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,7.2529,0,0,0,0,0,0,1,0,0,0,0,0,316,167,167,0,2071,4,0,0,0,0,0,0,0,1,4185,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,22.0,0.0,WANG_2005
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1263,0,0.0,,0.01187648,0.00424006,0.01951291,15,622,641,0.0001714059,4.19663e-05,0.0,0.01166667,0.01587302,0.0,1,126,24.0,0.003981071706,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.5936,0,0,0,0,0,0,1,0,0,0,0,0,179,94,94,0,1294,3,0,0,0,0,0,1,0,1,2614,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,24.0,0.0,WANG_2005
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,861,0,0.0,,0.01277584,0.00280738,0.0227443,11,437,424,0.0001158475,3.33598e-05,0.0,0.0135635,0.0,0.0,1,86,26.0,0.002511886432,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,6.1499,0,0,0,0,0,0,1,0,0,0,0,0,101,56,56,0,867,2,0,0,0,0,0,2,0,1,1654,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,26.0,0.0,WANG_2005
140.0,True,10000000,bb84-decoy,BB84DecoyProtocol,553,0,0.0,,0.00361664,0.0,0.01300296,2,273,280,7.47049e-05,2.00096e-05,0.0,0.00382409,0.0,0.0,1,55,28.0,0.001584893192,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,5.5426,0,0,0,0,0,0,1,0,0,0,0,0,79,37,37,0,535,1,0,0,0,0,0,0,0,1,1058,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,28.0,0.0,WANG_2005
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,348,0,0.0,,0.01436782,0.0,0.03320945,5,186,162,4.74185e-05,1.06724e-05,0.0,0.01506024,0.0,0.0,1,35,30.0,0.001,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,6.229,0,0,0,0,0,0,1,0,0,0,0,0,48,21,21,0,348,0,0,0,0,0,0,0,0,1,666,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,30.0,0.0,WANG_2005
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,251051,63312,0.0063312,,0.0,0.0,1.469e-05,0,125263,125788,0.0429200003,0.0074557111,0.0,0.0,0.0,0.0,0,25105,0.0,1.0,OK,6.3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502470,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.1,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,0.0,0.0,TIGHT
